t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1773251703,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773251733,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773251763,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773251793,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773251823,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773251853,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773251883,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773251913,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773251943,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773251973,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252003,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252033,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252063,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252093,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252123,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252153,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252183,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252213,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252243,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252273,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252303,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252333,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252363,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252393,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252423,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252453,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252483,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252513,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252543,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252573,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252603,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252633,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252663,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252693,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252723,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252753,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252783,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252813,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252843,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252873,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252903,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252933,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252963,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773252993,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253023,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253053,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253083,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253114,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253144,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253174,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253204,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253234,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253264,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253294,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253324,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253354,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253384,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253414,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253444,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253474,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253504,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253534,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253564,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253594,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253624,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253654,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253684,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253714,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253744,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253774,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253804,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253834,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253864,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253894,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253924,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253954,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773253984,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254014,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254044,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254074,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254104,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254134,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254164,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254194,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254224,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254254,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254284,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254314,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254344,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254374,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254404,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254434,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254464,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254494,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254524,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254554,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254584,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254614,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254644,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254674,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254704,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254734,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254764,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254794,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254824,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254854,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254884,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254914,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254944,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773254974,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255004,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255034,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255064,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255094,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255124,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255154,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255184,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255214,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255244,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255274,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255304,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255334,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255364,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255394,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255424,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255454,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255484,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255514,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255544,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255574,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255604,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255634,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255664,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255694,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255724,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255754,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255784,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255814,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773255844,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773256674,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773256704,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773256734,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773256764,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773256795,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773256825,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773256855,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773256885,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773256915,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773256945,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773256975,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257005,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257035,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257065,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257095,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257125,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257155,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257185,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257215,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257245,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257275,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257305,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257335,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257365,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257395,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257425,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257455,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257485,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257515,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257545,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257575,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257605,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257635,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257665,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257695,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257725,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257755,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257785,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257815,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257845,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257875,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257905,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257935,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257965,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773257995,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258025,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258055,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258085,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258115,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258145,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258175,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258205,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258235,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258265,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258295,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258556,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258586,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258616,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258646,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258676,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258706,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258736,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258766,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258796,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258826,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258856,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258886,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258916,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258946,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773258976,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259006,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259036,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259066,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259096,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259126,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259156,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259186,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259216,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259246,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259276,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259306,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259336,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259366,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259396,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259426,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259456,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259486,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259516,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259546,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259576,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259606,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
1773259636,2,672,666.5,661,7.7781745930520225,666.5,672.0,672.0,672.0,672.0,672.0
